gene_id	accession	gene_start	gene_end	query_id	query_desc
ATCC8482_final|contig00003|3_3037	PF00165.29	3673952	3674854	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_3044	PF02518.31	3687238	3689805	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_3044	PF00512.31	3687238	3689805	HisKA  [M=66]	
ATCC8482_final|contig00003|3_3044	PF00072.30	3687238	3689805	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_3045	PF07728.20	3689907	3691289	AAA_5  [M=139]	
ATCC8482_final|contig00003|3_3045	PF02954.25	3689907	3691289	HTH_8  [M=42]	
ATCC8482_final|contig00003|3_3045	PF01078.27	3689907	3691289	Mg_chelatase  [M=207]	
ATCC8482_final|contig00003|3_3045	PF00158.32	3689907	3691289	Sigma54_activat  [M=168]	
ATCC8482_final|contig00003|3_3051	PF04542.20	3694622	3695212	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_3051	PF08281.18	3694622	3695212	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_3052	PF16344.10	3695267	3696202	FecR_C  [M=70]	
ATCC8482_final|contig00003|3_3053	PF13715.12	3696355	3699708	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3053	PF13620.12	3696355	3699708	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3053	PF07715.20	3696355	3699708	Plug  [M=107]	
ATCC8482_final|contig00003|3_3053	PF00593.30	3696355	3699708	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3054	PF14322.12	3699722	3701263	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_3054	PF07980.17	3699722	3701263	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_3055	PF18565.7	3701362	3703809	Glyco_hydro2_C5  [M=103]	
ATCC8482_final|contig00003|3_3055	PF00703.27	3701362	3703809	Glyco_hydro_2  [M=109]	
ATCC8482_final|contig00003|3_3055	PF02836.23	3701362	3703809	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00003|3_3055	PF22666.2	3701362	3703809	Glyco_hydro_2_N2  [M=167]	
ATCC8482_final|contig00003|3_3056	PF00728.28	3703806	3705887	Glyco_hydro_20  [M=348]	
ATCC8482_final|contig00003|3_3056	PF02838.20	3703806	3705887	Glyco_hydro_20b  [M=124]	
ATCC8482_final|contig00003|3_3057	PF18565.7	3705923	3708628	Glyco_hydro2_C5  [M=103]	
ATCC8482_final|contig00003|3_3057	PF00703.27	3705923	3708628	Glyco_hydro_2  [M=109]	
ATCC8482_final|contig00003|3_3057	PF02836.23	3705923	3708628	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00003|3_3057	PF02837.24	3705923	3708628	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00003|3_3057	PF22666.2	3705923	3708628	Glyco_hydro_2_N2  [M=167]	
ATCC8482_final|contig00003|3_3058	PF01663.27	3708743	3710341	Phosphodiest  [M=342]	
ATCC8482_final|contig00003|3_3058	PF00884.28	3708743	3710341	Sulfatase  [M=301]	
ATCC8482_final|contig00003|3_3061	PF04851.21	3713218	3714522	ResIII  [M=164]	
ATCC8482_final|contig00003|3_3064	PF00149.33	3715482	3717938	Metallophos  [M=191]	
ATCC8482_final|contig00003|3_3065	PF03372.29	3717966	3718904	Exo_endo_phos  [M=225]	
ATCC8482_final|contig00003|3_3068	PF00196.25	3721068	3721712	GerE  [M=57]	
ATCC8482_final|contig00003|3_3072	PF13715.12	3727839	3730643	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3072	PF13620.12	3727839	3730643	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3072	PF14905.12	3727839	3730643	OMP_b-brl_3  [M=408]	
ATCC8482_final|contig00003|3_3073	PF00578.27	3730664	3731164	AhpC-TSA  [M=124]	
ATCC8482_final|contig00003|3_3073	PF08534.16	3730664	3731164	Redoxin  [M=148]	
ATCC8482_final|contig00003|3_3073	PF00085.26	3730664	3731164	Thioredoxin  [M=103]	
ATCC8482_final|contig00003|3_3073	PF13905.12	3730664	3731164	Thioredoxin_8  [M=94]	
ATCC8482_final|contig00003|3_3077	PF00009.33	3734537	3735994	GTP_EFTU  [M=188]	
ATCC8482_final|contig00003|3_3077	PF01926.29	3734537	3735994	MMR_HSR1  [M=113]	
ATCC8482_final|contig00003|3_3082	PF01103.29	3739991	3741199	Omp85  [M=325]	
ATCC8482_final|contig00003|3_3083	PF02518.31	3741428	3743296	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_3092	PF12990.12	3751206	3751874	DUF3874  [M=71]	
ATCC8482_final|contig00003|3_3092	PF05272.17	3751206	3751874	VapE-like_dom  [M=217]	
ATCC8482_final|contig00003|3_3100	PF13412.12	3757758	3758663	HTH_24  [M=48]	
ATCC8482_final|contig00003|3_3103	PF00589.27	3760191	3760778	Phage_integrase  [M=172]	
ATCC8482_final|contig00003|3_3108	PF00270.35	3765508	3767688	DEAD  [M=167]	
ATCC8482_final|contig00003|3_3108	PF00271.37	3765508	3767688	Helicase_C  [M=110]	
ATCC8482_final|contig00003|3_3108	PF04851.21	3765508	3767688	ResIII  [M=164]	
ATCC8482_final|contig00003|3_3109	PF00004.35	3767846	3769096	AAA  [M=131]	
ATCC8482_final|contig00003|3_3109	PF07724.20	3767846	3769096	AAA_2  [M=166]	
ATCC8482_final|contig00003|3_3109	PF07728.20	3767846	3769096	AAA_5  [M=139]	
ATCC8482_final|contig00003|3_3109	PF10431.15	3767846	3769096	ClpB_D2-small  [M=81]	
ATCC8482_final|contig00003|3_3109	PF00158.32	3767846	3769096	Sigma54_activat  [M=168]	
ATCC8482_final|contig00003|3_3113	PF00005.33	3772131	3772952	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_3115	PF00005.33	3773821	3774585	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_3116	PF00005.33	3774664	3775977	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_3116	PF00009.33	3774664	3775977	GTP_EFTU  [M=188]	
ATCC8482_final|contig00003|3_3117	PF00350.29	3776011	3776892	Dynamin_N  [M=168]	
ATCC8482_final|contig00003|3_3117	PF00009.33	3776011	3776892	GTP_EFTU  [M=188]	
ATCC8482_final|contig00003|3_3117	PF01926.29	3776011	3776892	MMR_HSR1  [M=113]	
ATCC8482_final|contig00003|3_3128	PF01751.28	3788121	3790196	Toprim  [M=96]	
ATCC8482_final|contig00003|3_3134	PF01476.26	3794104	3794994	LysM  [M=43]	
ATCC8482_final|contig00003|3_3136	PF00270.35	3795702	3797798	DEAD  [M=167]	
ATCC8482_final|contig00003|3_3136	PF00271.37	3795702	3797798	Helicase_C  [M=110]	
ATCC8482_final|contig00003|3_3136	PF04851.21	3795702	3797798	ResIII  [M=164]	
ATCC8482_final|contig00003|3_3139	PF03544.19	3799011	3799904	TonB_C  [M=79]	
ATCC8482_final|contig00003|3_3147	PF05717.18	3805276	3805626	TnpB_IS66  [M=101]	
ATCC8482_final|contig00003|3_3148	PF03050.20	3805713	3807278	DDE_Tnp_IS66  [M=284]	
ATCC8482_final|contig00003|3_3150	PF13555.12	3808244	3811327	AAA_29  [M=61]	
ATCC8482_final|contig00003|3_3151	PF00149.33	3811324	3812526	Metallophos  [M=191]	
ATCC8482_final|contig00003|3_3154	PF20736.2	3813357	3815708	Glyco_hydro127M  [M=95]	
ATCC8482_final|contig00003|3_3156	PF12771.13	3818291	3819925	SusD-like_2  [M=415]	
ATCC8482_final|contig00003|3_3156	PF14322.12	3818291	3819925	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_3156	PF07980.17	3818291	3819925	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_3157	PF13715.12	3819947	3822895	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3157	PF13620.12	3819947	3822895	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3157	PF07715.20	3819947	3822895	Plug  [M=107]	
ATCC8482_final|contig00003|3_3157	PF00593.30	3819947	3822895	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3158	PF07494.17	3823106	3825946	Reg_prop  [M=24]	
ATCC8482_final|contig00003|3_3158	PF07495.19	3823106	3825946	Y_Y_Y  [M=65]	
ATCC8482_final|contig00003|3_3159	PF13364.12	3826134	3828482	BetaGal_ABD2  [M=112]	
ATCC8482_final|contig00003|3_3159	PF00754.31	3826134	3828482	F5_F8_type_C  [M=127]	
ATCC8482_final|contig00003|3_3163	PF14322.12	3834776	3836518	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_3163	PF07980.17	3834776	3836518	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_3164	PF13715.12	3836531	3839809	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3164	PF13620.12	3836531	3839809	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3164	PF07715.20	3836531	3839809	Plug  [M=107]	
ATCC8482_final|contig00003|3_3164	PF07660.19	3836531	3839809	STN  [M=52]	
ATCC8482_final|contig00003|3_3164	PF00593.30	3836531	3839809	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3165	PF04773.18	3839960	3840904	FecR  [M=97]	
ATCC8482_final|contig00003|3_3165	PF16344.10	3839960	3840904	FecR_C  [M=70]	
ATCC8482_final|contig00003|3_3166	PF04542.20	3840978	3841538	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_3166	PF04545.22	3840978	3841538	Sigma70_r4  [M=50]	
ATCC8482_final|contig00003|3_3166	PF08281.18	3840978	3841538	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_3167	PF13245.12	3841742	3843949	AAA_19  [M=134]	
ATCC8482_final|contig00003|3_3167	PF13401.12	3841742	3843949	AAA_22  [M=130]	
ATCC8482_final|contig00003|3_3167	PF01443.24	3841742	3843949	Viral_helicase1  [M=228]	
ATCC8482_final|contig00003|3_3169	PF13715.12	3844768	3847839	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3169	PF13620.12	3844768	3847839	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3169	PF07715.20	3844768	3847839	Plug  [M=107]	
ATCC8482_final|contig00003|3_3169	PF00593.30	3844768	3847839	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3170	PF14322.12	3847852	3849405	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_3170	PF07980.17	3847852	3849405	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_3171	PF04616.20	3849525	3850526	Glyco_hydro_43  [M=288]	
ATCC8482_final|contig00003|3_3172	PF04616.20	3850851	3851993	Glyco_hydro_43  [M=288]	
ATCC8482_final|contig00003|3_3173	PF17851.8	3852018	3854474	GH43_C2  [M=203]	
ATCC8482_final|contig00003|3_3174	PF14322.12	3854759	3856450	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_3174	PF07980.17	3854759	3856450	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_3175	PF13715.12	3856464	3859565	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3175	PF13620.12	3856464	3859565	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3175	PF07715.20	3856464	3859565	Plug  [M=107]	
ATCC8482_final|contig00003|3_3176	PF02518.31	3859877	3863899	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_3176	PF00512.31	3859877	3863899	HisKA  [M=66]	
ATCC8482_final|contig00003|3_3176	PF12833.13	3859877	3863899	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_3176	PF00165.29	3859877	3863899	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_3176	PF07494.17	3859877	3863899	Reg_prop  [M=24]	
ATCC8482_final|contig00003|3_3176	PF00072.30	3859877	3863899	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_3176	PF07495.19	3859877	3863899	Y_Y_Y  [M=65]	
ATCC8482_final|contig00003|3_3178	PF07470.19	3865290	3867605	Glyco_hydro_88  [M=352]	
ATCC8482_final|contig00003|3_3184	PF00583.31	3872542	3873552	Acetyltransf_1  [M=116]	
ATCC8482_final|contig00003|3_3190	PF00149.33	3878195	3878962	Metallophos  [M=191]	
ATCC8482_final|contig00003|3_3193	PF00535.32	3880214	3881203	Glycos_transf_2  [M=168]	
ATCC8482_final|contig00003|3_3193	PF13641.12	3880214	3881203	Glyco_tranf_2_3  [M=230]	
ATCC8482_final|contig00003|3_3196	PF04055.27	3882408	3883643	Radical_SAM  [M=166]	
ATCC8482_final|contig00003|3_3197	PF07396.17	3883837	3884982	Porin_O_P  [M=370]	
ATCC8482_final|contig00003|3_3198	PF01569.27	3885221	3885997	PAP2  [M=130]	
ATCC8482_final|contig00003|3_3199	PF07494.17	3886326	3888722	Reg_prop  [M=24]	
ATCC8482_final|contig00003|3_3200	PF01120.23	3888969	3890828	Alpha_L_fucos  [M=345]	
ATCC8482_final|contig00003|3_3200	PF22633.2	3888969	3890828	F5_F8_type_C_2  [M=91]	
ATCC8482_final|contig00003|3_3201	PF02929.23	3890846	3893905	Bgal_small_N  [M=248]	
ATCC8482_final|contig00003|3_3201	PF00703.27	3890846	3893905	Glyco_hydro_2  [M=109]	
ATCC8482_final|contig00003|3_3201	PF02836.23	3890846	3893905	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00003|3_3201	PF02837.24	3890846	3893905	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00003|3_3201	PF22666.2	3890846	3893905	Glyco_hydro_2_N2  [M=167]	
ATCC8482_final|contig00003|3_3201	PF16353.11	3890846	3893905	LacZ_4  [M=87]	
ATCC8482_final|contig00003|3_3202	PF00754.31	3893914	3896229	F5_F8_type_C  [M=127]	
ATCC8482_final|contig00003|3_3202	PF00728.28	3893914	3896229	Glyco_hydro_20  [M=348]	
ATCC8482_final|contig00003|3_3202	PF02838.20	3893914	3896229	Glyco_hydro_20b  [M=124]	
ATCC8482_final|contig00003|3_3203	PF01663.27	3896247	3897863	Phosphodiest  [M=342]	
ATCC8482_final|contig00003|3_3203	PF00884.28	3896247	3897863	Sulfatase  [M=301]	
ATCC8482_final|contig00003|3_3204	PF14322.12	3898038	3899873	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_3204	PF07980.17	3898038	3899873	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_3205	PF13715.12	3899903	3903124	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3205	PF13620.12	3899903	3903124	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3205	PF07715.20	3899903	3903124	Plug  [M=107]	
ATCC8482_final|contig00003|3_3207	PF00326.27	3903406	3904791	Peptidase_S9  [M=213]	
ATCC8482_final|contig00003|3_3208	PF02518.31	3904927	3908859	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_3208	PF00512.31	3904927	3908859	HisKA  [M=66]	
ATCC8482_final|contig00003|3_3208	PF12833.13	3904927	3908859	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_3208	PF00165.29	3904927	3908859	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_3208	PF07494.17	3904927	3908859	Reg_prop  [M=24]	
ATCC8482_final|contig00003|3_3208	PF00072.30	3904927	3908859	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_3208	PF08450.18	3904927	3908859	SGL  [M=246]	
ATCC8482_final|contig00003|3_3208	PF07495.19	3904927	3908859	Y_Y_Y  [M=65]	
ATCC8482_final|contig00003|3_3209	PF00076.28	3909125	3909370	RRM_1  [M=70]	
ATCC8482_final|contig00003|3_3212	PF00849.27	3911626	3912699	PseudoU_synth_2  [M=152]	
ATCC8482_final|contig00003|3_3212	PF01479.30	3911626	3912699	S4  [M=48]	
ATCC8482_final|contig00003|3_3213	PF02222.27	3912696	3913670	ATP-grasp  [M=171]	
ATCC8482_final|contig00003|3_3213	PF02786.22	3912696	3913670	CPSase_L_D2  [M=211]	
ATCC8482_final|contig00003|3_3214	PF01553.26	3913699	3914856	Acyltransferase  [M=132]	
ATCC8482_final|contig00003|3_3215	PF17415.7	3914915	3915565	NigD_C  [M=120]	
ATCC8482_final|contig00003|3_3215	PF12667.13	3914915	3915565	NigD_N  [M=67]	
ATCC8482_final|contig00003|3_3220	PF12710.13	3919899	3920681	HAD  [M=189]	
ATCC8482_final|contig00003|3_3220	PF00702.32	3919899	3920681	Hydrolase  [M=191]	
ATCC8482_final|contig00003|3_3221	PF17678.7	3920885	3923077	Glyco_hydro_92N  [M=236]	
ATCC8482_final|contig00003|3_3223	PF01120.23	3925563	3926954	Alpha_L_fucos  [M=345]	
ATCC8482_final|contig00003|3_3225	PF12741.13	3927935	3929875	SusD-like  [M=495]	
ATCC8482_final|contig00003|3_3225	PF12771.13	3927935	3929875	SusD-like_2  [M=415]	
ATCC8482_final|contig00003|3_3226	PF13715.12	3929897	3933277	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3226	PF13620.12	3929897	3933277	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3226	PF07715.20	3929897	3933277	Plug  [M=107]	
ATCC8482_final|contig00003|3_3226	PF00593.30	3929897	3933277	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3227	PF12741.13	3933742	3935628	SusD-like  [M=495]	
ATCC8482_final|contig00003|3_3227	PF12771.13	3933742	3935628	SusD-like_2  [M=415]	
ATCC8482_final|contig00003|3_3228	PF13715.12	3935656	3939066	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3228	PF13620.12	3935656	3939066	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3228	PF07715.20	3935656	3939066	Plug  [M=107]	
ATCC8482_final|contig00003|3_3231	PF00216.26	3941473	3942111	Bac_DNA_binding  [M=90]	
ATCC8482_final|contig00003|3_3231	PF18291.6	3941473	3942111	HU-HIG  [M=125]	
ATCC8482_final|contig00003|3_3233	PF12990.12	3942425	3943576	DUF3874  [M=71]	
ATCC8482_final|contig00003|3_3234	PF13715.12	3943913	3947314	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3234	PF13620.12	3943913	3947314	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3234	PF07715.20	3943913	3947314	Plug  [M=107]	
ATCC8482_final|contig00003|3_3235	PF12741.13	3947336	3949249	SusD-like  [M=495]	
ATCC8482_final|contig00003|3_3235	PF12771.13	3947336	3949249	SusD-like_2  [M=415]	
ATCC8482_final|contig00003|3_3237	PF13715.12	3950862	3954017	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3237	PF13620.12	3950862	3954017	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3237	PF07715.20	3950862	3954017	Plug  [M=107]	
ATCC8482_final|contig00003|3_3238	PF12741.13	3954039	3956009	SusD-like  [M=495]	
ATCC8482_final|contig00003|3_3238	PF12771.13	3954039	3956009	SusD-like_2  [M=415]	
ATCC8482_final|contig00003|3_3240	PF00501.34	3956832	3958484	AMP-binding  [M=384]	
ATCC8482_final|contig00003|3_3241	PF01381.28	3958568	3959122	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_3243	PF13183.11	3959737	3961263	Fer4_8  [M=68]	
ATCC8482_final|contig00003|3_3244	PF13534.11	3961299	3962681	Fer4_17  [M=61]	
ATCC8482_final|contig00003|3_3244	PF13187.11	3961299	3962681	Fer4_9  [M=52]	
ATCC8482_final|contig00003|3_3246	PF00474.23	3963606	3965489	SSF  [M=406]	
ATCC8482_final|contig00003|3_3247	PF00884.28	3965507	3966409	Sulfatase  [M=301]	
ATCC8482_final|contig00003|3_3250	PF14322.12	3969860	3971626	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_3250	PF07980.17	3969860	3971626	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_3251	PF13715.12	3971653	3974682	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3251	PF13620.12	3971653	3974682	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3251	PF07715.20	3971653	3974682	Plug  [M=107]	
ATCC8482_final|contig00003|3_3251	PF00593.30	3971653	3974682	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3254	PF00165.29	3977360	3978250	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_3256	PF00155.27	3979390	3980514	Aminotran_1_2  [M=361]	
ATCC8482_final|contig00003|3_3258	PF06508.19	3981502	3982710	QueC  [M=210]	
ATCC8482_final|contig00003|3_3258	PF03054.22	3981502	3982710	tRNA_Me_trans  [M=202]	
ATCC8482_final|contig00003|3_3259	PF00583.31	3982811	3983368	Acetyltransf_1  [M=116]	
ATCC8482_final|contig00003|3_3267	PF14322.12	3991451	3993070	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_3267	PF07980.17	3991451	3993070	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_3268	PF13715.12	3993082	3996153	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3268	PF13620.12	3993082	3996153	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3268	PF07715.20	3993082	3996153	Plug  [M=107]	
ATCC8482_final|contig00003|3_3269	PF02518.31	3996294	4000454	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_3269	PF00512.31	3996294	4000454	HisKA  [M=66]	
ATCC8482_final|contig00003|3_3269	PF12833.13	3996294	4000454	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_3269	PF00165.29	3996294	4000454	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_3269	PF00072.30	3996294	4000454	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_3270	PF12833.13	4000603	4001523	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_3270	PF00165.29	4000603	4001523	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_3273	PF00703.27	4003528	4006623	Glyco_hydro_2  [M=109]	
ATCC8482_final|contig00003|3_3273	PF02836.23	4003528	4006623	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00003|3_3273	PF02837.24	4003528	4006623	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00003|3_3274	PF13715.12	4007019	4009586	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3274	PF00593.30	4007019	4009586	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3275	PF04542.20	4009641	4010168	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_3275	PF04545.22	4009641	4010168	Sigma70_r4  [M=50]	
ATCC8482_final|contig00003|3_3275	PF08281.18	4009641	4010168	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_3276	PF04773.18	4010165	4011175	FecR  [M=97]	
ATCC8482_final|contig00003|3_3276	PF16344.10	4010165	4011175	FecR_C  [M=70]	
ATCC8482_final|contig00003|3_3279	PF07690.21	4014033	4015331	MFS_1  [M=347]	
ATCC8482_final|contig00003|3_3280	PF00754.31	4015379	4017658	F5_F8_type_C  [M=127]	
ATCC8482_final|contig00003|3_3281	PF00754.31	4017684	4018673	F5_F8_type_C  [M=127]	
ATCC8482_final|contig00003|3_3285	PF13715.12	4022482	4025658	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3285	PF13620.12	4022482	4025658	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3285	PF07715.20	4022482	4025658	Plug  [M=107]	
ATCC8482_final|contig00003|3_3285	PF00593.30	4022482	4025658	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3287	PF03372.29	4028385	4029230	Exo_endo_phos  [M=225]	
ATCC8482_final|contig00003|3_3288	PF12741.13	4029274	4031043	SusD-like  [M=495]	
ATCC8482_final|contig00003|3_3288	PF12771.13	4029274	4031043	SusD-like_2  [M=415]	
ATCC8482_final|contig00003|3_3289	PF13715.12	4031067	4034468	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_3289	PF13620.12	4031067	4034468	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_3289	PF07715.20	4031067	4034468	Plug  [M=107]	
ATCC8482_final|contig00003|3_3289	PF07660.19	4031067	4034468	STN  [M=52]	
ATCC8482_final|contig00003|3_3289	PF00593.30	4031067	4034468	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_3291	PF07971.18	4034757	4037069	Glyco_hydro_92  [M=464]	
ATCC8482_final|contig00003|3_3291	PF17678.7	4034757	4037069	Glyco_hydro_92N  [M=236]	
ATCC8482_final|contig00003|3_3293	PF04773.18	4039399	4040391	FecR  [M=97]	
ATCC8482_final|contig00003|3_3293	PF16344.10	4039399	4040391	FecR_C  [M=70]	
ATCC8482_final|contig00003|3_3294	PF00196.25	4040420	4040995	GerE  [M=57]	
ATCC8482_final|contig00003|3_3294	PF04542.20	4040420	4040995	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_3294	PF04545.22	4040420	4040995	Sigma70_r4  [M=50]	
ATCC8482_final|contig00003|3_3294	PF08281.18	4040420	4040995	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_3298	PF12833.13	4044658	4045473	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_3298	PF00165.29	4044658	4045473	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_3301	PF01078.27	4046509	4048737	Mg_chelatase  [M=207]	
ATCC8482_final|contig00003|3_3301	PF00910.28	4046509	4048737	RNA_helicase  [M=105]	
ATCC8482_final|contig00003|3_3301	PF00158.32	4046509	4048737	Sigma54_activat  [M=168]	
ATCC8482_final|contig00003|3_3304	PF01554.23	4050681	4051973	MatE  [M=161]	
ATCC8482_final|contig00003|3_3304	PF14667.11	4050681	4051973	Polysacc_synt_C  [M=142]	
ATCC8482_final|contig00003|3_3309	PF17293.8	4056202	4057437	Arm-DNA-bind_5  [M=87]	
ATCC8482_final|contig00003|3_3309	PF00589.27	4056202	4057437	Phage_integrase  [M=172]	
ATCC8482_final|contig00003|3_3309	PF13102.12	4056202	4057437	Phage_int_SAM_5  [M=98]	
ATCC8482_final|contig00003|3_3320	PF02384.22	4063736	4064494	N6_Mtase  [M=311]	
ATCC8482_final|contig00003|3_3338	PF13304.12	4080845	4081834	AAA_21  [M=304]	
ATCC8482_final|contig00003|3_3338	PF13476.12	4080845	4081834	AAA_23  [M=201]	
ATCC8482_final|contig00003|3_3342	PF13614.12	4083962	4084756	AAA_31  [M=177]	
